# Stores matrixes related to the maps (Each byte represents a tile, see more on tile.data)
# 
# --> Total ammount of data: 4.800 bytes or ~4.6 KiB

##################   IMPORTANT INFO   ##################
# Due to memory limitations (160 KiB on data segment), #
#  map matrixes are limited to the size of 255 x 255,  # 
# (even though no matrix here even reaches this size)  #
#       so that we can use bytes to store X and Y      #
# 	      positions related to matrixes. 	       #
########################################################


Map1: # 60 x 15 (Horizontal Map) -- 900 bytes
.byte 1,60,15 # Map type (1 - Horizontal Camera Movement, Widht, Height)
.byte 64,64,90,64,64,64,90,64,64,80,64,64,64,64,104,64,80,64,72,72,72,72,64,72,72,80,64,64,64,64,104,64,80,80,64,64,64,64,104,64,80,80,64,64,64,64,104,64,80,80,64,64,64,64,72,72,64,72,120,120,
82,64,80,64,82,64,80,64,82,64,104,96,104,0,0,64,64,64,64,80,80,64,64,80,64,64,104,96,104,0,0,64,64,64,104,96,104,0,0,64,64,64,104,96,104,0,0,64,64,64,104,96,104,0,80,64,64,80,80,64,
64,82,64,64,64,82,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,64,82,
64,64,90,64,64,64,64,80,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,
64,64,80,64,82,64,90,64,64,0,0,0,0,0,0,0,0,0,0,64,90,64,64,0,0,0,0,0,0,0,106,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,
82,82,64,64,64,64,80,64,82,0,0,0,0,0,0,0,0,0,0,64,80,64,82,0,0,0,0,0,0,0,120,120,0,0,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,198,
64,64,64,80,64,82,64,64,64,0,0,0,0,0,0,0,0,0,0,82,64,90,64,64,0,0,0,0,0,0,80,64,0,0,0,80,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,198,
64,64,90,64,64,64,64,80,64,0,0,0,0,0,0,0,0,0,0,64,64,80,64,82,0,0,0,0,0,0,64,82,0,0,0,64,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,198,
82,64,80,64,82,64,90,64,64,0,0,0,0,0,0,0,0,0,0,0,82,64,90,64,64,0,0,0,0,0,82,82,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,90,90,64,120,120,
64,82,64,64,64,64,80,64,82,0,0,0,0,0,0,0,0,0,0,0,64,64,80,64,82,0,0,0,0,0,64,64,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,64,
64,64,64,80,64,82,64,64,64,0,0,0,0,0,0,76,0,0,0,0,0,82,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,82,
64,64,90,64,64,64,64,80,64,0,0,0,66,0,0,76,0,0,66,0,0,64,64,80,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,
82,64,80,64,82,64,90,64,64,0,0,0,76,76,0,122,0,76,76,0,0,0,0,0,0,0,0,0,0,0,76,76,76,76,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,
64,82,64,64,64,64,80,64,82,64,72,72,72,72,72,72,72,72,72,72,72,72,64,72,72,64,72,72,72,72,64,72,72,64,72,72,72,72,64,72,72,64,72,72,64,72,72,72,72,64,72,72,64,72,72,72,72,64,72,72,
64,64,64,80,64,82,64,64,64,64,64,80,80,64,64,80,64,64,64,80,80,64,64,80,64,64,64,80,80,64,64,80,64,64,64,80,80,64,64,80,64,64,80,64,64,64,80,80,64,64,80,64,64,64,80,80,64,64,80,64,

Map2: # 20 x 45 (Vertical Map) -- 900 bytes 
.byte 2,20,45 # Map type (2 - Vertical Camera Movement, Widht, Height)
.byte 120,80,64,64,64,64,104,64,80,80,64,64,80,80,64,64,64,64,120,120,
80,64,104,96,104,0,0,64,64,64,104,64,64,64,104,96,104,0,80,64,
64,64,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,64,82,
82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,
64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,
198,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,198,
198,12,0,0,64,80,74,74,74,74,80,74,74,74,74,64,0,0,4,198,
198,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,198,
88,88,88,88,74,74,74,74,74,64,64,80,64,74,74,74,64,90,64,64,
88,80,80,88,0,0,0,0,0,0,0,0,0,0,0,0,64,80,64,82,
80,88,80,80,0,0,0,0,0,0,0,0,0,0,0,0,82,64,64,64,
120,120,88,88,0,0,0,0,0,0,0,0,0,0,0,0,64,64,120,120,
80,64,0,0,0,0,64,90,90,90,90,90,90,64,0,0,0,0,80,64,
64,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,82,
82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,
120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,
80,64,64,90,64,0,0,0,0,0,0,0,0,0,0,0,0,0,80,64,
64,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,82,
82,82,0,0,0,0,0,64,90,64,0,0,0,0,0,0,0,0,82,82,
64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,
120,120,0,0,0,0,0,0,0,0,0,0,0,64,90,90,64,0,120,120,
80,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,64,
64,82,0,64,90,64,0,0,0,0,0,0,0,0,0,0,0,0,64,82,
82,82,0,0,0,0,0,0,0,0,64,90,90,90,64,0,0,0,82,82,
64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,
120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,
80,64,0,0,0,0,64,90,90,64,0,0,0,0,0,0,0,0,80,64,
64,82,0,0,0,0,0,0,0,0,0,0,0,0,0,64,90,64,64,82,
82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,
120,120,64,90,90,64,0,0,0,0,0,0,0,0,0,0,0,0,120,120,
80,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,64,
64,82,0,0,0,0,0,0,0,0,64,90,90,90,64,0,0,0,64,82,
82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,
64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,
120,120,0,0,0,0,64,90,64,0,0,0,0,0,0,0,0,0,120,120,
198,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,64,
198,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,82,
198,12,0,0,0,0,0,0,0,0,0,0,0,0,0,64,90,64,120,120,
64,64,64,90,64,0,0,0,0,0,0,0,0,0,0,0,0,0,80,64,
120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,82,
80,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,
64,82,0,0,0,0,0,64,90,90,64,0,0,0,0,0,0,0,64,64,
82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,
64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,64,
64,90,64,64,64,90,64,64,64,90,64,64,64,90,64,64,64,64,64,64,

Map3: # 60 x 15 (Horizontal Map) -- 900 bytes
.byte 1,60,15 # Map type (1 - Horizontal Camera Movement, Widht, Height)
.byte 120,120,80,64,64,80,80,64,64,64,64,104,80,64,64,64,64,104,64,80,80,64,64,64,64,80,64,80,64,72,72,72,88,88,88,88,88,88,88,88,80,64,64,64,80,64,64,64,64,104,64,64,72,72,72,72,64,72,120,120,
